title,price,store,sale
"""【1月6日 24期免息 抢礼盒】华为旗下HONOR/荣耀V30双模5G麒麟990旗舰芯片突破性相机矩阵PRO拍照手机官方店""",3299.00,"""荣耀官方旗舰店""",7000+人收货
"""4G全网通皓轩H5军工三防老人机超长待机女款大屏大字大声直板按键移动电信版老年手机正品学生功能天翼小手机""",39.00,"""皓轩手机旗舰店""",6500+人收货
"""【6+128G省300元 赠充电宝】小米CC9e 4800万全面屏手机拍照游戏学生小米官方旗舰店正品CC Xiaomi""",1199.00,"""小米官方旗舰店""",6500+人收货
"""【4G全网通】YEPEN/誉品 Y550正品老年手机老人机超长待机大字大声大屏移动联通电信男女按键小学生功能手机""",49.00,"""誉品旗舰店""",6500+人收货
"""Apple/苹果 iPhone 8 Plus 全新正品国行美版三网通手机iPhone 8""",2600.00,"""喜洋洋工作屋""",6000+人收货
"""【享12期免息】华为旗下/荣耀V30 PRO新品双模麒麟990 5GSOC芯片突破性相机矩阵手机新正品官方""",4199.00,"""荣耀官方旗舰店""",6000+人收货
"""[4G全网通]纽曼 L8S军工三防老人机超长待机正品老年手机大屏大字大声音移动电信版学生女按键直板诺基亚手机""",58.00,"""深圳易乐购数码专营店""",6000+人收货
"""Apple/lPhone 6splus 苹.果6sp 苹.果6s手机7代7plus全网通正品7p""",950.00,"""旅游数码欢乐坊""",5500+人收货
"""【4G全网通】创星S1老人机超长待机正品直板军工三防诺基亚学生女款按键移动电信版大屏大字大声音老年手机""",58.00,"""炜广天成数码专营店""",5500+人收货
"""Apple/苹果 iPhone 7 Plus全新7代5.5英寸全网通7P苹果8plus手机X""",1650.00,"""晨曦爱森林浴""",5500+人收货
"""【至高省300】vivo iQOO Neo 855高通骁龙855处理器游戏指纹智能手机vivoiqooneo iqooneo vivo新iqoo 限量版""",1998.00,"""vivo官方旗舰店""",5500+人收货
"""【6+128GB低至1399】红米note8pro6400万四摄4500mAh大电量小米手机拍照智能redmi学生小米官方旗舰店xiaomi""",1299.00,"""小米官方旗舰店""",1786人收货
"""BIRD/波导 A520超长待机移动老人机手机大字大声电信版大屏正品4g全网通大按键直板女款诺基亚老年手机学生""",158.00,"""波导七星级专卖店""",1780人收货
"""【8GB限时低至1799元】华为旗下HONOR/荣耀 Note10 大屏幕液冷双Turbo官方旗舰店官网正品游戏手机""",1399.00,"""荣耀官方旗舰店""",1762人收货
"""【正品5年换新】 Nokia/诺基亚105直板老人机迷你小学生备用手机官方旗舰店超长待机老年非智能110儿童经典款""",139.00,"""京联通达数码旗舰店""",1760人收货
"""Apple/苹果 iPhone XR 苹果xr手机国行双卡iphonexr xs max手机8x""",3550.00,"""彩虹色的蜻蜓""",1716人收货
"""纽曼C5老人手机超长待机直板按键老年机学生小手机4G男生女生非智能机大屏大字大声诺基亚功能备用电信版专用""",68.00,"""米凌数码专营店""",1708人收货
"""Xiaomi/小米 Redmi 8A 红米8a新手机note8pro小米手机官网旗舰7a""",468.00,"""给力不坑爹""",1698人收货
"""【6期免息+200元优惠券】华为nova 5i 手机官方旗舰店nova5i/4e华为p30pro正品p20新款mate20直降5pro荣耀最""",1999.00,"""蓝港数码专营店""",1696人收货
"""Xiaomi/小米 小米CC9 Pro官方美图cc9pro旗舰手机定制10尊享版新""",2438.00,"""heatlinda""",1691人收货
"""koobee/酷比Y3正品6.59英寸水滴全面屏大屏大电池4G全网通学生价游戏手机中老年人智能双卡双待安卓超薄指纹""",488.00,"""koobee手机旗舰店""",1682人收货
"""华为nova5【免息直降980】HUAWEI nova 5 Pro手机官方5i nova5z""",1448.00,"""白开水的点燃方式""",1657人收货
"""分期Apple/苹果 iPhone 8plus 苹果8plus国行手机iphone8苹果8p""",2100.00,"""美图好手机""",1646人收货
"""【12期免息赠耳机】vivo S5新品vivos5智能美颜拍照手机官方旗舰店官网正品vivos1 x27 x23""",2698.00,"""vivo官方旗舰店""",1633人收货
"""可减450元送天猫精灵/华为HONOR 荣耀V20全面屏手机官方旗舰店官网正品magic3青春版预定新V20pro直降麒麟v30""",1699.00,"""三际数码官方旗舰店""",1625人收货
"""【3期免息 至高省400】vivo iQOO高通骁龙855处理器游戏全面屏手机vivoiqoo vivo新iqoo 新iqoo iqoo限量版""",2098.00,"""vivo官方旗舰店""",1615人收货
"""顺丰当天发 【新品】Huawei/华为 畅享9珍珠屏华为官网官方旗舰店正品nova5plus/mate30pro超长待机非5g手机""",779.00,"""小淘器数码专营店""",1609人收货
"""百度网盘普通会员1个月百度云盘VIP会员月卡视频存储 填手机号""",9.50,"""福禄网游数卡专营店""",1598人收货
"""VIIPOO Z5i极点全面屏安卓全网通指纹电信游戏正品学生价智能手机""",348.00,"""海创辉煌数码""",1590人收货
"""分期免息Apple/苹果 iPhone 7 Plus 国行正品苹果全网通7代4G手机""",1780.00,"""zhoujinchun1124""",1563人收货
"""【至高省200】vivo iQOO Neo 855竞速版高通骁龙855Plus处理器游戏vivoiqooneo iqooneo vivo新iqoo 手机限量""",2598.00,"""vivo官方旗舰店""",1555人收货
"""24期分期/优惠350当天发【新品】Huawei/华为 nova 5i手机官网官方旗舰店正品华为非5G降价mate30novapro手机""",1799.00,"""小淘器数码专营店""",1550人收货
"""正品五年换新/Nokia/诺基亚 新106老人机超长待机移动直板按键功能学生儿童老年机备用经典小手机官方旗舰店""",129.00,"""哥小哥数码专营店""",1547人收货
"""关爱心A5儿童手机迷你小学生卡通可爱移动电信版定位棒棒机初中学生专用戒网瘾男生非智能按键女款卡片小手机""",78.00,"""关爱心赫尔曼专卖店""",1544人收货
"""现货速发Apple/苹果iPhone11ProMax官方iphone苹果11手机官网国行""",4699.00,"""佳欣共创科技""",1534人收货
"""Philips/飞利浦 E163K 老人机超长待机直板按键老年手机大屏大字大声移动联通2G老人手机女款学生迷你备用机""",119.00,"""苏宁易购官方旗舰店""",1531人收货
"""Samsung/三星 Galaxy S10+ SM-G9750三星S10e美港版手机note10 S9""",1928.00,"""伊恋纯服饰""",1526人收货
"""Apple/苹果 iPhone XR 苹果xr iphonexs 苹果MAX双卡XS手机""",1800.00,"""zl528008""",1524人收货
"""【低至999】华为HONOR/荣耀 荣耀20i 3200万AI自拍照渐变色官方旗舰店学生华为手机全面屏""",999.00,"""苏宁易购官方旗舰店""",1519人收货
"""索爱Z6老人机翻盖全网通4G老人手机大字大声大屏移动联通4G版老年机超长待机双卡双待男女款按键电信老年手机""",229.00,"""索爱数码旗舰店""",1477人收货
"""【新品上市12期免息】vivo X30 Pro双模5G新品60倍超级变焦手机官方旗舰店官网新款限量版x30Pro vivox27 x23""",3998.00,"""vivo官方旗舰店""",1472人收货
"""华为mate30 5g 降价 HUAWEI HUAWEI Mate 30 Pro莱卡四摄全屏手机""",3288.00,"""e酷手机网""",1470人收货
"""当天发【12期免息】华为honor/荣耀 荣耀20青春版手机官方旗舰店新款v30pro正品全网通20pro/i非5g手机9x pro""",1099.00,"""京合旗舰店""",1463人收货
"""Nokia/诺基亚1110移动老年人小手机学生备用经典款黑白屏直板按键""",50.00,"""恒信数码科技111""",1456人收货
"""【限时12期免息+赠手机壳】华为旗下HONOR/荣耀9X PRO麒麟810芯片4800万超清三摄升降式摄像头智能手机""",1799.00,"""荣耀官方旗舰店""",1438人收货
"""【50优惠券+送好礼】Huawei/华为 畅享9官方旗舰店官网正品畅想9plus手机nova新款mate20学生4荣耀10直降青春""",799.00,"""蓝港数码专营店""",1434人收货
"""【分期免息】Apple/苹果 iPhone X 苹果8x全新正品国行全网通手机""",2730.00,"""壹加陆时尚女装""",1434人收货
"""【1.6-1.10享24期免息】HUAWEI/华为 Mate30 全网通5G智能手机 麒麟990徕卡拍照手机旗舰新品官方正品""",5499.00,"""苏宁易购官方旗舰店""",1427人收货
"""正品朵唯D520翻盖手机老人机大屏大字大声音移动联通电信版老年机超长待机男女款学生价老年手机按键老人手机""",118.00,"""朵唯深圳专卖店""",1418人收货
"""现货送无线充/24期分期Apple 苹果 iPhone 11 全网通智能4G苹果11正品手机xs官方官网旗舰店X新品11promax xr""",5088.00,"""三际数码官方旗舰店""",1408人收货
"""新品【当天发+1000元礼】Huawei/华为 畅享10 Plus官方旗舰店10正品9畅想9plus手机nova5i直降价mate20荣耀5g""",1299.00,"""蓝港数码专营店""",1405人收货
"""长虹 GA528正品老人手机大字大屏大声音超长待机4G全网通移动电信版直板老年手机联通女功能按键小学生手机""",168.00,"""网能恒业数码专营店""",1405人收货
"""【三网任选】纽曼 F6移动电信翻盖手机老人机大声大字大屏男女款按键备用老年机翻盖机老年手机超长待机正品""",109.00,"""金辉天成数码专营店""",1404人收货
"""飞利浦E109C正品老人机超长待机直板老年手机大屏大字大声音移动联通电信版学生功能按键小巧备用手机""",79.00,"""华晖数码专营店""",1400人收货
"""纽曼V7 儿童手机 小学生初中生可爱卡通男女款迷你汽车非智能4G移动电信版卡片超薄只可以打电话老人老年手机""",78.00,"""纯林伟业数码专营店""",1384人收货
"""【6+128GB低至1399】红米note8pro6400万四摄4500mAh大电量小米手机拍照智能redmi学生小米官方旗舰店xiaomi""",1299.00,"""小米官方旗舰店""",1786人收货
"""BIRD/波导 A520超长待机移动老人机手机大字大声电信版大屏正品4g全网通大按键直板女款诺基亚老年手机学生""",158.00,"""波导七星级专卖店""",1780人收货
"""【8GB限时低至1799元】华为旗下HONOR/荣耀 Note10 大屏幕液冷双Turbo官方旗舰店官网正品游戏手机""",1399.00,"""荣耀官方旗舰店""",1762人收货
"""【正品5年换新】 Nokia/诺基亚105直板老人机迷你小学生备用手机官方旗舰店超长待机老年非智能110儿童经典款""",139.00,"""京联通达数码旗舰店""",1760人收货
"""Apple/苹果 iPhone XR 苹果xr手机国行双卡iphonexr xs max手机8x""",3550.00,"""彩虹色的蜻蜓""",1716人收货
"""纽曼C5老人手机超长待机直板按键老年机学生小手机4G男生女生非智能机大屏大字大声诺基亚功能备用电信版专用""",68.00,"""米凌数码专营店""",1708人收货
"""Xiaomi/小米 Redmi 8A 红米8a新手机note8pro小米手机官网旗舰7a""",468.00,"""给力不坑爹""",1698人收货
"""【6期免息+200元优惠券】华为nova 5i 手机官方旗舰店nova5i/4e华为p30pro正品p20新款mate20直降5pro荣耀最""",1999.00,"""蓝港数码专营店""",1696人收货
"""Xiaomi/小米 小米CC9 Pro官方美图cc9pro旗舰手机定制10尊享版新""",2438.00,"""heatlinda""",1691人收货
"""koobee/酷比Y3正品6.59英寸水滴全面屏大屏大电池4G全网通学生价游戏手机中老年人智能双卡双待安卓超薄指纹""",488.00,"""koobee手机旗舰店""",1682人收货
"""华为nova5【免息直降980】HUAWEI nova 5 Pro手机官方5i nova5z""",1448.00,"""白开水的点燃方式""",1657人收货
"""分期Apple/苹果 iPhone 8plus 苹果8plus国行手机iphone8苹果8p""",2100.00,"""美图好手机""",1646人收货
"""【12期免息赠耳机】vivo S5新品vivos5智能美颜拍照手机官方旗舰店官网正品vivos1 x27 x23""",2698.00,"""vivo官方旗舰店""",1633人收货
"""可减450元送天猫精灵/华为HONOR 荣耀V20全面屏手机官方旗舰店官网正品magic3青春版预定新V20pro直降麒麟v30""",1699.00,"""三际数码官方旗舰店""",1625人收货
"""【3期免息 至高省400】vivo iQOO高通骁龙855处理器游戏全面屏手机vivoiqoo vivo新iqoo 新iqoo iqoo限量版""",2098.00,"""vivo官方旗舰店""",1615人收货
"""顺丰当天发 【新品】Huawei/华为 畅享9珍珠屏华为官网官方旗舰店正品nova5plus/mate30pro超长待机非5g手机""",779.00,"""小淘器数码专营店""",1609人收货
"""百度网盘普通会员1个月百度云盘VIP会员月卡视频存储 填手机号""",9.50,"""福禄网游数卡专营店""",1598人收货
"""VIIPOO Z5i极点全面屏安卓全网通指纹电信游戏正品学生价智能手机""",348.00,"""海创辉煌数码""",1590人收货
"""分期免息Apple/苹果 iPhone 7 Plus 国行正品苹果全网通7代4G手机""",1780.00,"""zhoujinchun1124""",1563人收货
"""【至高省200】vivo iQOO Neo 855竞速版高通骁龙855Plus处理器游戏vivoiqooneo iqooneo vivo新iqoo 手机限量""",2598.00,"""vivo官方旗舰店""",1555人收货
"""24期分期/优惠350当天发【新品】Huawei/华为 nova 5i手机官网官方旗舰店正品华为非5G降价mate30novapro手机""",1799.00,"""小淘器数码专营店""",1550人收货
"""正品五年换新/Nokia/诺基亚 新106老人机超长待机移动直板按键功能学生儿童老年机备用经典小手机官方旗舰店""",129.00,"""哥小哥数码专营店""",1547人收货
"""关爱心A5儿童手机迷你小学生卡通可爱移动电信版定位棒棒机初中学生专用戒网瘾男生非智能按键女款卡片小手机""",78.00,"""关爱心赫尔曼专卖店""",1544人收货
"""现货速发Apple/苹果iPhone11ProMax官方iphone苹果11手机官网国行""",4699.00,"""佳欣共创科技""",1534人收货
"""Philips/飞利浦 E163K 老人机超长待机直板按键老年手机大屏大字大声移动联通2G老人手机女款学生迷你备用机""",119.00,"""苏宁易购官方旗舰店""",1531人收货
"""Samsung/三星 Galaxy S10+ SM-G9750三星S10e美港版手机note10 S9""",1928.00,"""伊恋纯服饰""",1526人收货
"""Apple/苹果 iPhone XR 苹果xr iphonexs 苹果MAX双卡XS手机""",1800.00,"""zl528008""",1524人收货
"""【低至999】华为HONOR/荣耀 荣耀20i 3200万AI自拍照渐变色官方旗舰店学生华为手机全面屏""",999.00,"""苏宁易购官方旗舰店""",1519人收货
"""索爱Z6老人机翻盖全网通4G老人手机大字大声大屏移动联通4G版老年机超长待机双卡双待男女款按键电信老年手机""",229.00,"""索爱数码旗舰店""",1477人收货
"""【新品上市12期免息】vivo X30 Pro双模5G新品60倍超级变焦手机官方旗舰店官网新款限量版x30Pro vivox27 x23""",3998.00,"""vivo官方旗舰店""",1472人收货
"""华为mate30 5g 降价 HUAWEI HUAWEI Mate 30 Pro莱卡四摄全屏手机""",3288.00,"""e酷手机网""",1470人收货
"""当天发【12期免息】华为honor/荣耀 荣耀20青春版手机官方旗舰店新款v30pro正品全网通20pro/i非5g手机9x pro""",1099.00,"""京合旗舰店""",1463人收货
"""Nokia/诺基亚1110移动老年人小手机学生备用经典款黑白屏直板按键""",50.00,"""恒信数码科技111""",1456人收货
"""【限时12期免息+赠手机壳】华为旗下HONOR/荣耀9X PRO麒麟810芯片4800万超清三摄升降式摄像头智能手机""",1799.00,"""荣耀官方旗舰店""",1438人收货
"""【50优惠券+送好礼】Huawei/华为 畅享9官方旗舰店官网正品畅想9plus手机nova新款mate20学生4荣耀10直降青春""",799.00,"""蓝港数码专营店""",1434人收货
"""【分期免息】Apple/苹果 iPhone X 苹果8x全新正品国行全网通手机""",2730.00,"""壹加陆时尚女装""",1434人收货
"""【1.6-1.10享24期免息】HUAWEI/华为 Mate30 全网通5G智能手机 麒麟990徕卡拍照手机旗舰新品官方正品""",5499.00,"""苏宁易购官方旗舰店""",1427人收货
