,title,store,type,sells,price,skuid
6122,['荣耀v20 '],['优爱特手机专营店'],全网通 6G+128G,249,1842.6,53425428570.4
3625,['【新品上市】vivo iQOO Neo 855竞速版骁龙855Plus 大电池闪充 电竞游戏智能'],['vivo官方旗舰店'],12GB 128GB,249,2798.0,63149263976.0
3419,['【二手9成新】魅族（MEIZU）PRO7 双卡双待全网通4G'],['愉快二手手机专营店'],4G+128G 全网通,249,749.0,33106401369.0
2725,['【二手9成新】vivo Y81s 二手'],['悦粤二手商品专营店'],3+32GB,249,499.0,37482642056.0
4609,['华为nova5pro/nova5 Pro'],['久汇通官方旗舰店'],全网通（8G+128G）+1年碎屏险,249,2577.0,55965725063.0
4725,['华为畅享10Plus 全网通 '],['茄子手机旗舰店'],6GB+128GB,248,1699.0,57666755728.0
2537,['【二手9成新】Apple iphone 6 Plus 苹果6plus 二手'],['海之博优品二手商品专营店'],16G 全网通,248,786.0,24014981880.0
5629,['新款小米有品多亲2pro qin2S小爱同学'],['湘桂发手机专营店'],官方标配,248,647.57,59423942801.86
2842,['【二手9成新】三星Galaxy S8+（SM-G9550）二手三星S8+'],['智达二手手机专营店'],6G+128G 全网通4G 原装充电器,248,1895.17,45289223593.0
1637,['【二手99新】Apple iPhone 7 Plus 苹果7Plus 二手'],['马上优品二手商品旗舰店'],256G 全网通,247,2756.5,17262984539.33
2622,['【二手9成新】Apple/苹果iPhone7Plus 7P代全网通4G二手'],['翱行二手商品专营店'],128G 全网通【白条12期免息】,247,1959.0,25021374119.5
832,['vivo iQOO Pro 5G'],['vivo耀诚鑫专卖店'],8G+256G,245,3738.0,57053101609.6
3600,['【已降200】华为nova5 Pro'],['千瑞达手机旗舰店'],8G+256G （24期免息）,244,3099.0,59815010153.0
5887,['荣耀20s '],['新松联手机旗舰店'],6G+128G全网通,244,1502.33,55744356445.0
3267,['【二手9成新】苹果7'],['可多优品二手手机专营店'],128G全网通,244,1332.0,29607561647.0
5159,['小米 Redmi 红米Note8 '],['同达丰手机旗舰店'],全网通4GB+64GB,244,958.0,55741028740.0
2648,['【二手9成新】Huawei/华为P10 Plus '],['优锋派二手商品专营店'],6G+128G全网通4G,244,999.0,43230394893.0
5925,['荣耀8X '],['新松联手机旗舰店'],全网通 4GB+64GB,244,917.0,39588164026.6
48,['6期免息【到手1399起|30天保价】华为 HUAWEI nova 5z麒麟810 nova5z'],['咪咕旗舰店'],6+64GB 全网通 双卡双待,244,1499.0,62150942653.0
3051,['【二手9成新】小米 Max2 大屏智能'],['鑫都二手手机专营店'],4GB+64GB,243,665.0,35941360090.5
4879,['华为（HUAWEI） Mate10 全面屏 '],['掌视界数码旗舰店'],移动全网通(4G+64G),243,2004.0,20176890445.0
4626,['华为nova5z 全网通4G'],['久汇通官方旗舰店'],全网通（6G+64G）,243,1499.0,50892583439.0
2182,['【二手9成新】Apple iPhone X 苹果x 二手'],['马上优品二手商品旗舰店'],256G 全网通+外屏保,242,3743.5,30683591641.0
5953,['荣耀9X '],['茄子手机旗舰店'],4G全网通 4GB+64GB,241,1079.0,55560683264.75
5803,['荣耀10青春版'],['疆界互联旗舰店'],6G+64G全网通咨询赠一年影视会员观影权益,241,1062.3,55606991877.0
5802,['荣耀10青春版'],['疆界互联旗舰店'],6G+128G全网通咨询赠一年影视会员观影权益,241,1259.55,55606991876.0
1267,['【二手95新】OPPO Reno/（10倍）十倍变焦 '],['丰泽优品二手商品专营店'],6G+128G,240,1761.5,52697775734.67
1505,['【二手95新】小米8SE 全面屏 游戏拍照'],['闲至优品二手手机旗舰店'],6GB+64GB,240,899.0,37696131038.5
4590,['华为nova5i'],['OKSJ手机旗舰店'],8G+128G,240,1999.0,53167312091.75
1004,['【二手95成新】华为Mate20 Pro 麒麟980 安卓智能拍照游戏'],['零度二手商品专营店'],8GB+128GB 全网通(面部识别+屏内指纹),240,2904.43,48053113712.71
153,['Apple 苹果 iPhone 11 Pro '],['新松联手机旗舰店'],256GB,240,10380.5,61029340129.5
35,['360'],['莫拉克手机专营店'],6+64G,239,1142.33,55071340951.0
2543,['【二手9成新】Apple iphone 6 Plus 苹果6plus 二手'],['马上优品二手商品旗舰店'],64G 全网通+碎屏无忧,239,1000.33,30678833572.0
5446,['小米Redmi 红米K20 '],['茄子手机旗舰店'],全网通 8G+256G,239,1788.0,49471967303.0
5396,['小米CC9'],['掌视界数码旗舰店'],全网通6GB+128GB,239,1588.75,54355247240.5
1452,['【二手95新】华为Mate20 安卓智能拍照游戏'],['零度二手商品专营店'],6GB+64GB,239,1739.0,44619516836.0
4742,['华为畅享10plus '],['福气多多手机旗舰店'],全网通（4G+128G）分期免息0首付,239,1399.0,54823184005.5
189,['Apple 苹果 iPhone 11 全网通'],['华信通手机专营店'],全网通 256GB,239,6499.0,56871660664.5
1869,['【二手9成新】 Apple iPhoneX 苹果X 全面屏'],['经典二手商品专营店'],256G 全网通,238,3584.0,26346392411.0
6040,['荣耀Play3 4800万AI三摄 全网通 华为 游戏 '],['明日数码旗舰店'],全网通（4G+64GB）,238,799.0,62136252493.75
3301,['【二手9成新】苹果8 Apple iPhone8 二手'],['可多优品二手手机专营店'],64G,238,1926.5,39139401435.5
4471,['华为mate30 '],['千瑞达手机旗舰店'],8GB+128GB(4G版）(不支持5G）,238,4399.0,60068674015.67
5896,['荣耀20s华为'],['聚捷联盛手机旗舰店'],尊享版8G+128G,238,1745.0,55712064635.33
4600,['华为nova5pro '],['京铠玄手机旗舰店'],8+256G 全网通,238,2899.0,54024475514.8
836,['vivo iQOO Pro'],['vivo耀诚鑫专卖店'],8G 128G,238,2948.0,57324070063.5
5571,['小米（MI） 小米8 青春版 '],['明日数码旗舰店'],全网通(6G+64G),238,1104.67,45798832235.0
4024,['三星（SAMSUNG）  Galaxy A6s(SM-G6200)'],['世纪金联手机专营店'],全网通(6G+128G),237,1366.5,46190729978.5
617,['OPPO Reno2'],['OPPO手机乐良专卖店'],全网通,237,2999.0,54821232487.0
5846,['荣耀20i '],['牧申手机旗舰店'],全网通6GB+256GB,237,1799.0,45599665997.0
2106,['【二手9成新】Apple iPhone 8 苹果8二手 苹果'],['同城帮二手商品专营店'],256G 全网通4G,236,2510.75,22228012365.75
1845,['【二手99新】苹果X Apple iPhone X  二手'],['闪搜二手手机专营店'],256G 全网通,236,3866.0,27832047019.0
2129,['【二手9成新】Apple iPhone X XR 苹果xr 二手'],['马上优品二手商品旗舰店'],全网通 64G,235,3392.67,44231768757.5
2891,['【二手9成新】华为 HUAWEI Mate9 pro 全网通4G 曲面屏 双卡双待 二手'],['文海二手商品专营店'],4+64G,235,1019.75,39103599309.75
41,['699！OPPO A5'],['头号卖家旗舰店'],套餐(原装耳机+吃鸡游戏手柄),235,961.5,51744342094.0
4360,['华为Mate30pro 5G版 '],['掌视界数码旗舰店'],全网通(8G+128G),234,6399.0,63693857865.5
2152,['【二手9成新】Apple iPhone X 苹果X 二手'],['瓜子二手商品专营店'],256G 全网通（白条12期免息）,234,4049.0,55869844941.0
5037,['华为（HUAWEI）畅享9 '],['聚捷联盛手机旗舰店'],移动全网通（4+64G）,234,954.0,50590013983.0
3328,['【二手9成新】苹果8Plus'],['瓜子二手商品专营店'],64G 全网通,234,2505.75,38494190168.75
5423,['小米CC9e'],['同达丰手机旗舰店'],全网通6G+128G,234,1168.0,51521092583.0
1534,['【二手95新】小米（MI） 小米8 全面屏游戏智能'],['闲至优品二手手机旗舰店'],6GB+256GB,233,1893.5,35354544360.12
2970,['【二手9成新】华为'],['腾龙二手商品专营店'],2+8G全网通,233,220.33,37148818932.0
5530,['小米红米Redmi Note8pro'],['新松联手机旗舰店'],6G+64G全网通,233,1215.67,55738415714.0
584,['OPPO Reno Ace'],['OPPO手机乐良专卖店'],全网通 8G+128G,233,3049.0,57750286293.25
53,['AGM H1 户外三防智能'],['AGM手机官方旗舰店'],礼品版4G+64G,233,1999.0,46283509750.0
4265,['华为 畅享9 '],['明日数码旗舰店'],全网通(4G+128GB),233,959.0,50556878407.5
2307,['【二手9成新】Apple iPhone6 Plus 苹果6Plus'],['经典二手商品专营店'],64G白条6期免息,232,1098.33,30934405973.0
244,['Apple 苹果 iPhone 7 Plus '],['聚捷联盛手机旗舰店'],【白条六期免息】128GB,232,3799.0,52138489945.75
2316,['【二手9成新】Apple iPhone6 二手苹果6 二手'],['泰业优品二手手机旗舰店'],32G 全网通,232,733.0,14984372491.0
3670,['【现货】苹果 iPhone 11 Pro Max 全网通'],['疆界互联旗舰店'],64GB（+Airpods套装版）,232,9931.5,60951126617.5
910,['【200优惠券+一年影视会员】一加 OnePlus 7 游戏'],['疆界互联旗舰店'],8G+256G全网通【明星单品】,231,2999.0,53409512626.5
2432,['【二手9成新】Apple iPhone7 苹果7 智能二手'],['海星优品二手手机专营店'],32G 全网通,231,1073.0,37236096104.5
5166,['小米 Redmi 红米Note8 '],['明日数码旗舰店'],6G+128GB,231,1200.75,57522851835.25
1015,['【二手95新】 华为 HUAWEI P20 Pro 二手'],['发动机优品二手手机专营店'],6G+128G 全网通,231,1850.33,38946207052.83
847,['vivo【镭雕定制】X27 4800万广角夜景三摄 零界全面屏拍照'],['vivo官方旗舰店'],8GB 128GB,231,2498.0,44167534909.0
4283,['华为 荣耀20i'],['众宇通手机专营店'],全网通（4GB+128GB）,231,1299.07,49387833735.0
3777,['【直降200元！】OPPO Reno Ace'],['OPPO墨白专卖店'],官方标配,230,3352.85,59907612410.69
487,['HUAWEI 华为畅享9 华为'],['宏图手机专营店'],3GB 32GB,230,799.0,40492643805.75
1449,['【二手95新】华为Mate20 X 麒麟980 安卓智能拍照游戏'],['零度二手商品专营店'],6GB+128GB 全网通,229,4523.5,49864066592.5
4179,['华为 Mate30 '],['同达丰手机旗舰店'],5G版(8G+128G),229,5199.0,60604581139.0
3265,['【二手9成新】苹果7 二手  iPhone 7二手'],['沪上优品二手商品专营店'],128G,229,1346.2,57193563009.4
264,['Apple 苹果 iPhone XR '],['冰之凯盛手机专营店'],全网通 128G,229,4865.67,43562308132.0
3640,['【爆款已降300+~】华为nova5i '],['冰之凯盛手机专营店'],移动全网通（6GB+128GB）,229,1537.25,61133574816.75
338,['Apple 苹果 iPhoneX 全面屏 4G'],['岗隆手机专营店'],全网通+倍思无线充电背夹256G,228,7519.0,19583212161.0
2818,['【二手9成新】三星 Galaxy S10 （SM-G9730）屏下指纹双卡双待 全网通4G 二手'],['文海二手商品专营店'],8G+128G（全网通）赠送三星充电器套装,228,3465.5,49064111378.25
5539,['小米红米Redmi8A 全网通4G 【现货速发】大电量大字体大音量 游戏智能老人'],['华信通手机专营店'],4G RAM+64G ROM,228,699.0,59122950066.67
484,['CONQUEST 征服 S12 三防户外智能'],['CONQUEST手机旗舰店'],标准版（软件对讲）,228,2771.33,44986245003.33
1740,['【二手99新】Apple iPhonex XSmax苹果x XSmax 双卡双待国行全网通 二手'],['泰业优品二手手机旗舰店'],256G 全网通『赠全新苹果充电器』,228,5144.0,44390444517.0
1721,['【二手99新】Apple iPhoneX 苹果x 全面屏 国行 自营 原装 二手'],['拍拍二手自营旗舰店'],64G全网通,228,4399.0,59368018402.0
4553,['华为nova4e'],['则合手机专营店'],全网通（6+128G）,228,1254.0,57225405694.0
3307,['【二手9成新】苹果8 Plus Apple iPhone8 Plus 二手'],['可多优品二手手机专营店'],64G全网通,227,2506.0,37834255181.75
2125,['【二手9成新】Apple iPhone X  苹果x 二手'],['沪上优品二手商品专营店'],64G全网通,227,3208.0,58595273830.5
4572,['华为nova5i Pro'],['严集手机旗舰店'],全网通 (8G+128G),227,2099.0,53779339457.0
3526,['【原装手柄套餐】黑鲨2代 骁龙855 立体操控塔式液冷 全面屏 游戏'],['炜东电商旗舰店'],全网通(8G+256G),226,2718.0,46704098829.33
4947,['华为（HUAWEI） 畅享9 Plus 移动4G版全网通 全面屏四摄大电池 双卡双待智能'],['众盛手机专营店'],(4G RAM+128G ROM),226,1039.0,51464684265.0
3958,['【领券立减100元】华为nova5Pro'],['众宇通手机专营店'],8GB+128GB【手价2399元】,225,2499.0,53961633815.2
4099,['努比亚（nubia） 红魔 Mars '],['淘金手机专营店'],全网通 (8G+128G),225,1894.0,37797723767.5
6107,['荣耀note10 '],['淘金手机专营店'],全网通 (6G+128G),225,1453.0,44036091832.5
2576,['【二手9成新】Apple 苹果7 iPhone7 二手'],['马顺二手商品专营店'],128G白条12期免息,225,1567.0,43686756538.5
5161,['小米 Redmi 红米Note8 '],['同达丰手机旗舰店'],全网通6GB+64GB,225,1044.67,55526463994.33
5487,['小米红米 Redmi note8 '],['淘金手机专营店'],全网通(6G+128G),225,1268.25,57323273421.25
3913,['【超级爆款】荣耀9X Pro 华为'],['佳沪手机旗舰店'],全网通8G+128G,224,1999.0,55744238046.33
1710,['【二手99新】Apple iPhone x XS 苹果 x xs 国行 二手'],['鸿兴优品二手手机专营店'],64G 全网通,224,4179.0,36956070005.33
503,['OPPO A11'],['OPPO手机乐良专卖店'],全网通,224,1486.5,59892286201.12
781,['vivo Z5【1.4限时省300】骁龙712 4800万超广角超清拍照学生游戏智能'],['vivo智美专卖店'],6GB 128GB,222,1608.0,58179886331.25
6209,['魅族16T '],['佳沪手机旗舰店'],全网通8G+128G,221,2199.0,60490308314.0
4449,['华为mate20 '],['炜东电商旗舰店'],全网通(6G+128G),221,3199.0,44573868354.0
52,['AGM H1 户外三防智能'],['AGM手机官方旗舰店'],礼品版4G+32G,221,1749.0,46608153105.0
3658,['【特价2999起】OPPO Reno Ace'],['OPPO优品专卖店'],全网通,221,3370.43,58092567238.29
1708,['【二手99新】Apple iPhone x XS 苹果 x xs 国行 二手'],['鸿兴优品二手手机专营店'],256G 全网通,221,4688.0,36956070006.33
5485,['小米有品21KEC2老年机21克老人机超长待机大屏大字大声联通电信按键直板备用机学生小'],['湘桂发手机专营店'],官方标配,220,202.4,62647141885.0
5190,['小米 cc9 '],['淘金手机专营店'],全网通(6G+128G),220,1583.25,51322097837.75
3766,['【白条24期免息】Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],64G 全网通,220,10399.0,61684937115.5
4228,['华为 nova2s NFC版智能4G'],['银河信业手机专营店'],4G+64G全网通移动4G,220,1366.25,26804433309.5
765,['vivo Z5'],['vivo兰珊专卖店'],6GB+128GB,220,1598.0,57444731387.75
3060,['【二手9成新】小米'],['腾龙二手商品专营店'],3+32G全网通,219,454.67,28941837793.33
5811,['荣耀20 4800万超广角AI四摄3200W美颜自拍 4G全网通华为'],['炜东电商旗舰店'],全网通(8+128GB),219,2099.0,49862572723.25
3391,['【二手9成新】荣耀10 '],['鑫都二手手机专营店'],6GB+128GB,219,1150.0,33711039484.0
5889,['荣耀20s 华为'],['佳沪手机旗舰店'],全网通6G+128G,219,1499.0,56171878826.0
6247,['魅族（MEIZU）魅族X8'],['新松联手机旗舰店'],4GB+64GB 全网通,219,899.0,42867047473.0
4098,['努比亚（nubia） 红魔 Mars '],['淘金手机专营店'],全网通 (6G+64G),218,1699.0,37797723766.5
3143,['【二手9成新】小米（MI）小米6 骁龙835 双核安卓'],['泰业优品二手手机旗舰店'],6+128G全网通,218,1221.6,40596622267.0
5084,['华为（HUAWEI）荣耀Play3 全网通'],['华信通手机专营店'],全网通4GB+64GB,218,801.5,58054623457.0
3799,['【立减100】华为畅享10plus'],['易销科技手机专营店'],全网通4G+128G,218,1399.0,57456143006.5
2027,['【二手9成新】Apple iPhone 7 Plus 苹果7Plus 二手'],['海之博优品二手商品专营店'],32G 全网通,217,1906.33,24693212018.5
5987,['荣耀9Xpro'],['新松联手机旗舰店'],全网通 8GB+128GB,217,1918.33,55532670797.0
4799,['华为畅享MAX'],['伟德手机专营店'],6GB+128GB,217,1164.33,60766276782.0
4448,['华为mate10华为Mate10Pro全网通智能'],['OKSJ手机旗舰店'],移动全网通（4G+64G）赠荣耀原装耳机,217,2367.29,57848061369.43
534,['OPPO A9'],['OPPO手机乐良专卖店'],6G+128G,216,1549.0,47220779770.67
3812,['【立减200】华为Nova5 Pro nova5pro '],['头号卖家旗舰店'],全网通8GB+256GB【减200/2699起】,216,2939.0,51663116289.8
581,['OPPO Reno Ace'],['OPPO墨白专卖店'],官方标配,216,3370.43,58842052562.0
4633,['华为nova6 '],['炜东电商旗舰店'],全网通5G版（8G+128G）,216,3799.0,62806678204.75
4508,['华为mate30pro '],['京联通达旗舰店'],（8G+256G）赠京豆,215,6299.0,57165960741.0
1707,['【二手99新】Apple iPhone Xs Max 苹果xsmax x'],['马上优品二手商品旗舰店'],64G 全网通,215,4518.33,56673869269.0
2930,['【二手9成新】华为 mate10 '],['鑫都二手手机专营店'],6GB+128GB,215,1683.8,34424735323.4
5903,['荣耀20青春版 '],['牧申手机旗舰店'],全网通6GB+128GB,214,1449.0,59166154715.0
3221,['【二手9成新】苹果6Plus'],['翱行二手商品专营店'],64G 全网通 白条12期免息,214,1131.67,46956563063.0
873,['【12期免息】vivo S5 前置3200万写真级自拍 4800万AI四摄 4G全网通'],['vivo官方旗舰店'],8GB 128GB,214,2698.0,61664595973.33
4533,['华为nova4 '],['福气多多手机旗舰店'],2000万超广角三摄（6G+128G）,214,1899.0,43087688482.5
2338,['【二手9成新】Apple iPhone6s Plus 苹果6s Plus 二手'],['经典二手商品专营店'],32G 全网通,213,1070.75,28001407374.5
5223,['小米 红米8 '],['明日数码旗舰店'],4GB+64GB,213,744.67,59116371735.0
4317,['华为Mate20X'],['众宇通手机专营店'],全网通(6GB 128GB),213,4465.67,41463603550.33
5269,['小米 红米Redmi K20 全网通4G'],['聚捷联盛手机旗舰店'],6GB+64GB,213,1899.0,51081651518.0
6134,['荣耀v30pro 5g版'],['疆界互联旗舰店'],8G+256G全网通咨询赠一年影视会员观影权益,212,4199.73,62651585308.0
4462,['华为mate20X '],['新松联手机旗舰店'],8GB+256GB 全网通,212,5099.0,34639326157.0
5368,['小米9【直降450元+碎屏保】 骁龙855 游戏'],['头号卖家旗舰店'],全网通8G+128GB+小米20W无线充,212,2568.0,45189238040.5
2175,['【二手9成新】Apple iPhone X 苹果X 智能二手'],['诚嘉优品二手手机专营店'],256G 全网通,212,3767.5,53422721228.67
