,store,commentcount,location,count
2710,"""玩风数码专营店""",551.0,山东 济南,1
2711,"""小城大爱a""",506.0,广东 深圳,1
2712,"""鸿锋贸易""",480.0,广东 深圳,1
2713,"""shanwenjian2009""",107.0,上海,1
2714,"""唔空摄影""",36.0,浙江 杭州,1
2715,"""大运淘""",179.0,广东 深圳,1
2716,"""中国移动手机官方旗舰店""",126.0,广东 广州,1
2717,"""中宽通讯行""",2071.0,广东 深圳,1
2718,"""东旭启信数码专营店""",925.0,广东 深圳,1
2719,"""浪凯科技""",372.0,广东 深圳,1
2720,"""多一点88""",243.0,广东 深圳,1
2721,"""利欧数码专营店""",122.0,广西 桂林,1
2722,"""终极者11""",64.0,广东 深圳,1
2723,"""启泰数码""",246.0,广东 深圳,1
2724,"""好运来2602""",41.0,广东 深圳,1
2725,"""vivo铁络专卖店""",532.0,山东 济南,1
2726,"""君问数码官方旗舰店""",66.0,浙江 杭州,1
2727,"""bin111bin""",2275.0,广东 深圳,1
2728,"""淘杰翔数码专营店""",1145.0,广东 深圳,1
2729,"""oppo平实专卖店""",1144.0,广东 广州,1
2730,"""美图专门店""",532.0,广东 深圳,1
2731,"""利欧数码专营店""",178.0,广西 桂林,1
2732,"""璇璇通讯""",811.0,广东 深圳,1
2733,"""深圳一航""",1175.0,广东 深圳,1
2734,"""三际数码官方旗舰店""",811.0,山东 济南,1
2735,"""wfgjyjw""",48.0,广东 深圳,1
2736,"""张嘉智1823419673""",63.0,广东 广州,1
2737,"""优e正品""",42.0,广东 广州,1
2738,"""vivo官方旗舰店""",6709.0,广东 东莞,1
2739,"""三际数码官方旗舰店""",148.0,山东 济南,1
2740,"""诚信花木0102""",8.0,浙江 杭州,1
2741,"""宝发聚宝源""",72.0,广东 广州,1
2742,"""深圳手机批发中心""",341.0,广东 深圳,1
2743,"""贝之心数码专营店""",24.0,广东 深圳,1
2744,"""兴圣宇数码专营店""",590.0,广东 深圳,1
2745,"""蓝天伟业数码""",257.0,广东 深圳,1
2746,"""天讯蓝图数码专营店""",217.0,广东 深圳,1
2747,"""相当暴躁つ""",91.0,广东 深圳,1
2748,"""纽曼深圳专卖店""",1176.0,广东 深圳,1
2749,"""鸿威通讯""",182.0,上海,1
2750,"""傲海企业店""",74.0,广东 深圳,1
2751,"""三际数码官方旗舰店""",1093.0,山东 济南,1
2752,"""三际数码官方旗舰店""",219.0,山东 济南,1
2753,"""宜森数码专营店""",53.0,广东 深圳,1
2754,"""中国移动官方旗舰店""",228.0,浙江 杭州,1
2755,"""aixiaosihu""",446.0,北京,1
2756,"""爱尚数码城1688""",136.0,广东 深圳,1
2757,"""京合旗舰店""",1267.0,安徽 合肥,1
2758,"""暖暖数码店""",797.0,广东 深圳,1
2759,"""土木良品店铺""",45.0,湖北 武汉,1
2760,"""博海宇通数码专营店""",175.0,广东 深圳,1
2761,"""嘉宇金成数码专营店""",21.0,广东 深圳,1
2762,"""1号店85""",48.0,广东 广州,1
2763,"""诺记家家""",42.0,广东 深圳,1
2764,"""诚有信未则来""",563.0,广东 广州,1
2765,"""君问数码官方旗舰店""",196.0,浙江 杭州,1
2766,"""中国移动官方旗舰店""",140.0,浙江 杭州,1
2767,"""云科数码店""",1076.0,河北 石家庄,1
2768,"""锦万数码专营""",54.0,广东 深圳,1
2769,"""德隆兴盛数码专营店""",1909.0,广东 深圳,1
2770,"""京联通达数码旗舰店""",37.0,北京,1
2771,"""智能穿戴产品luling""",34.0,广东 深圳,1
2772,"""能良数码官方旗舰店""",434.0,上海,1
2773,"""鑫睿诚数码专营店""",283.0,广东 深圳,1
2774,"""zhang静静jin""",90.0,广东 深圳,1
2775,"""旭远数码专营店""",27.0,上海,1
2776,"""中国酷数码""",675.0,上海,1
2777,"""忆想大商行""",46.0,上海,1
2778,"""xiekaixu66""",31.0,广东 广州,1
2779,"""长虹佳音专卖店""",783.0,安徽 合肥,1
2780,"""同步飞扬数码专营店""",2298.0,广东 深圳,1
2781,"""瑞德达数码专营店""",1088.0,广东 深圳,1
2782,"""wezebaba""",17.0,广东 深圳,1
2783,"""翁翁翁66""",88.0,广东 深圳,1
2784,"""苏宁易购官方旗舰店""",176.0,江苏 南京,1
2785,"""jinling88666""",461.0,广东 深圳,1
2786,"""vivo官方旗舰店""",1656.0,广东 东莞,1
2787,"""三际数码官方旗舰店""",52.0,山东 济南,1
2788,"""秋天的石头6688""",134.0,北京,1
2789,"""三际数码官方旗舰店""",34.0,山东 济南,1
2790,"""温馨家园百货""",21.0,广东 深圳,1
2791,"""辉煌手机专柜""",104.0,广东 深圳,1
2792,"""深圳之音""",96.0,上海,1
2793,"""灼眼d夏娜""",127.0,江苏 南京,1
2794,"""京联通达数码旗舰店""",436.0,北京,1
2795,"""哥小哥数码专营店""",52.0,广东 深圳,1
2796,"""小乔淘淘购""",103.0,广东 广州,1
2797,"""爱谷歌数码专营店""",325.0,广东 深圳,1
2798,"""vivo智轩优品专卖店""",3621.0,广东 深圳,1
2799,"""助手管家""",346.0,广东 深圳,1
2800,"""博盛景数码专营店""",46.0,广东 深圳,1
2801,"""智能时代通讯7""",37.0,广东 深圳,1
2802,"""诚信数码0791""",1384.0,江苏 南京,1
2803,"""纽曼深圳专卖店""",1307.0,广东 深圳,1
2804,"""vivo智轩优品专卖店""",831.0,广东 深圳,1
2805,"""能良数码官方旗舰店""",290.0,上海,1
2806,"""king_llz""",42.0,广东 深圳,1
2807,"""一朵花的记忆""",186.0,广东 深圳,1
2808,"""维佳数码专营店""",655.0,广东 深圳,1
2809,"""vivo官方旗舰店""",174.0,广东 东莞,1
2810,"""大唐回浦数码旗舰店""",258.0,浙江 台州,1
2811,"""天讯蓝图数码专营店""",1608.0,广东 深圳,1
2812,"""宝利协""",65.0,广东 深圳,1
2813,"""tb1528505_2012""",37.0,广东 深圳,1
2814,"""柳峰阁""",148.0,广东 深圳,1
2815,"""kitty810720""",246.0,重庆,1
2816,"""锦万数码专营""",69.0,广东 深圳,1
2817,"""f154413350""",1031.0,广东 深圳,1
2818,"""皓轩手机旗舰店""",200.0,广东 深圳,1
2819,"""苏宁易购官方旗舰店""",562.0,江苏 南京,1
2820,"""飞利浦手机官方旗舰店""",15.0,上海,1
2821,"""小西宝2017""",80.0,上海,1
2822,"""纽曼易为理想专卖店""",169.0,广东 深圳,1
2823,"""锋星优品""",31.0,广东 深圳,1
2824,"""纽曼手机旗舰店""",516.0,北京,1
2825,"""tb6979685325""",35.0,广东 揭阳,1
2826,"""才发现永远太近""",1067.0,辽宁 大连,1
2827,"""炫和科技""",1043.0,陕西 西安,1
2828,"""jiute999""",92.0,河南 郑州,1
2829,"""qq50992090""",525.0,广东 惠州,1
2830,"""lin19981001""",268.0,广东 深圳,1
2831,"""终极者11""",57.0,广东 深圳,1
2832,"""京合旗舰店""",89.0,安徽 合肥,1
2833,"""罪人宝宝08""",49.0,广东 深圳,1
2834,"""三际数码官方旗舰店""",87.0,山东 济南,1
2835,"""深圳之音""",229.0,上海,1
2836,"""鱼得水_168""",2013.0,广东 深圳,1
2837,"""纾旋数码专营店""",1248.0,上海,1
2838,"""香港智能通讯""",1185.0,广东 深圳,1
2839,"""苏宁易购官方旗舰店""",4893.0,江苏 南京,1
2840,"""博盛景数码专营店""",38.0,广东 深圳,1
2841,"""陈耿雄先生""",50.0,广东 深圳,1
2842,"""图腾数码专营店""",164.0,北京,1
2843,"""同迅数码专营店""",23.0,辽宁 大连,1
2844,"""静房王树楷""",641.0,上海,1
2845,"""尼凯恩旗舰店""",1851.0,广东 深圳,1
2846,"""武汉电信旗舰""",106.0,湖北 武汉,1
2847,"""vivo天诚专卖店""",28.0,广东 东莞,1
2848,"""hongkong1658""",122.0,香港 香港岛,1
2849,"""嘉年商业""",1392.0,广东 深圳,1
2850,"""亚克西么8""",246.0,北京,1
2851,"""许642401533""",574.0,广东 东莞,1
2852,"""乐哇数码专营店""",317.0,上海,1
2853,"""好迎通信""",25.0,广东 东莞,1
2854,"""泉兴时尚数码店""",687.0,山东 济南,1
2855,"""中宽通讯行""",136.0,广东 深圳,1
2856,"""润九梦2014""",151.0,广东 深圳,1
2857,"""我们不一样883706""",60.0,广东 深圳,1
2858,"""三星官方旗舰店""",83.0,北京,1
2859,"""点点通讯2009""",1318.0,广东 深圳,1
2860,"""realme官方旗舰店""",219.0,广东 东莞,1
2861,"""玛丽m1989""",1302.0,广东 深圳,1
2862,"""发发又发发""",121.0,广东 深圳,1
2863,"""情侣班服商城""",91.0,广东 深圳,1
2864,"""口风琴的春天""",84.0,广东 深圳,1
2865,"""鑫诚数码8""",151.0,广东 深圳,1
2866,"""白开水的点燃方式""",1261.0,河南 郑州,1
2867,"""宇小桀""",459.0,广东 深圳,1
2868,"""为人民服务668""",353.0,北京,1
2869,"""中国移动官方旗舰店""",337.0,浙江 杭州,1
2870,"""龙通店""",2072.0,广东 深圳,1
2871,"""三际数码官方旗舰店""",26.0,山东 济南,1
2872,"""纯林伟业数码专营店""",1765.0,广东 深圳,1
2873,"""能良数码官方旗舰店""",142.0,上海,1
2874,"""华强北品牌数码""",6.0,广东 深圳,1
2875,"""吉祥电子数码""",55.0,广东 深圳,1
2876,"""长虹佳音专卖店""",67.0,安徽 合肥,1
2877,"""晋商数码专营店""",1078.0,北京,1
2878,"""vivo官方旗舰店""",20602.0,广东 东莞,1
2879,"""tangchaoshan1006""",333.0,广东 深圳,1
2880,"""王玉玉1234""",69.0,上海,1
2881,"""杭州网购988""",262.0,广东 深圳,1
2882,"""聚潮品商贸""",61.0,广东 深圳,1
2883,"""乐淘乐数码专营店""",141.0,广东 深圳,1
2884,"""孙宝霞22222""",119.0,江苏 南京,1
2885,"""樱公爵""",58.0,广东 深圳,1
2886,"""飞利浦手机官方旗舰店""",948.0,上海,1
2887,"""卓瓦数码专营店""",1043.0,上海,1
2888,"""男女睡衣站""",21.0,广东 深圳,1
2889,"""徐光赏""",359.0,江苏 常州,1
2890,"""tb234539882""",65.0,广东 深圳,1
2891,"""天骐骏通信商城""",293.0,广东 深圳,1
2892,"""凡诚毅""",5.0,广东 深圳,1
2893,"""tb2757684_2013""",47.0,广东 深圳,1
2894,"""邯郸it""",105.0,北京,1
2895,"""三际数码官方旗舰店""",111.0,山东 济南,1
2896,"""时尚城服饰1号店""",23.0,广东 广州,1
2897,"""dong19871014""",62.0,广东 深圳,1
2898,"""能良数码官方旗舰店""",109.0,上海,1
2899,"""vivo天诚专卖店""",1070.0,广东 东莞,1
2900,"""同迅数码专营店""",1650.0,辽宁 大连,1
2901,"""zhan_2017""",60.0,广东 深圳,1
2902,"""candy39812025""",42.0,广东 深圳,1
2903,"""淘贤居数码专营店""",216.0,广东 深圳,1
2904,"""能良数码官方旗舰店""",464.0,上海,1
2905,"""隆盛科际""",86.0,广东 深圳,1
2906,"""卓瓦数码专营店""",75.0,上海,1
2907,"""先科手机网店""",40.0,广东 深圳,1
2908,"""飞鸿数码旗舰店""",20.0,湖南 长沙,1
2909,"""大晟威盛""",903.0,山东 威海,1
2910,"""广东电信亿品汇专卖店""",79.0,广东 深圳,1
2911,"""利显科技""",185.0,广东 深圳,1
2912,"""中国移动官方旗舰店""",877.0,浙江 杭州,1
2913,"""乐嘟嘟宝贝_2015""",141.0,上海,1
2914,"""全球数码通信商城""",376.0,湖北 武汉,1
2915,"""皓轩天纵汇专卖店""",6083.0,广东 深圳,1
2916,"""智宏新创数码专营店""",723.0,北京,1
2917,"""tb4109449_2011""",587.0,广西 玉林,1
2918,"""皓轩手机旗舰店""",256.0,广东 深圳,1
2919,"""haoyun13653669911""",900.0,山西 太原,1
2920,"""手机_小秘""",382.0,上海,1
2921,"""华信通商城""",38.0,广东 深圳,1
2922,"""绝对诚信qq464547963""",1310.0,广东 深圳,1
2923,"""博盛景数码专营店""",103.0,广东 深圳,1
2924,"""中国移动官方旗舰店""",1399.0,浙江 杭州,1
2925,"""广东电信亿品汇专卖店""",187.0,广东 深圳,1
2926,"""王者通讯2013""",28.0,广东 深圳,1
2927,"""宏利达手机通讯""",198.0,广东 深圳,1
2928,"""张瑜0809""",43.0,山东 济南,1
2929,"""深圳一航""",131.0,广东 深圳,1
2930,"""山清水秀6613093""",42.0,广东 深圳,1
2931,"""博盛景数码专营店""",70.0,广东 深圳,1
2932,"""爱爱购物店""",50.0,上海,1
2933,"""king_llz""",851.0,广东 深圳,1
2934,"""苏宁易购官方旗舰店""",499.0,江苏 南京,1
2935,"""w桂容""",550.0,广东 深圳,1
2936,"""魅族采枫专卖店""",121.0,广东 广州,1
2937,"""tb47771451""",90.0,广东 深圳,1
2938,"""苏宁易购官方旗舰店""",12.0,江苏 南京,1
2939,"""纯林伟业数码专营店""",68.0,广东 深圳,1
2940,"""博盛景数码专营店""",97.0,广东 深圳,1
2941,"""gjh2221933""",52.0,广东 深圳,1
2942,"""qq2313561800""",87.0,上海,1
2943,"""索爱数码旗舰店""",4318.0,广东 深圳,1
2944,"""恒正科技数码""",82.0,北京,1
2945,"""京合旗舰店""",61.0,安徽 合肥,1
2946,"""q阿宝阿旺""",84.0,广东 深圳,1
2947,"""划地球""",124.0,上海,1
2948,"""划地球""",124.0,上海,1
2949,"""添富数码广场""",24.0,广东 深圳,1
2950,"""金立奇飞专卖店""",59.0,广东 深圳,1
2951,"""潮尚数码00""",26.0,广东 深圳,1
2952,"""茂鹏数码专营店""",364.0,广东 深圳,1
2953,"""vivo航鹰专卖店""",43.0,浙江 杭州,1
2954,"""出尘品牌店""",26.0,北京,1
2955,"""国货平价网""",2871.0,广东 深圳,1
2956,"""秋天的石头6688""",68.0,北京,1
2957,"""小米官方旗舰店""",620.0,北京,1
2958,"""冠晨伟业数码专营店""",42.0,广东 深圳,1
2959,"""诚亨通讯""",143.0,广东 深圳,1
2960,"""荣华科技数码城""",50.0,广东 深圳,1
2961,"""诚亨通讯""",1019.0,广东 深圳,1
2962,"""京联通达数码旗舰店""",80.0,北京,1
2963,"""tb1528505_2012""",34.0,广东 深圳,1
2964,"""飞越时尚数码""",121.0,广东 深圳,1
2965,"""添富数码广场""",3245.0,广东 深圳,1
2966,"""千尚一品城""",30.0,广东 广州,1
2967,"""大时代女人街""",108.0,上海,1
2968,"""chaoxing宝贝""",49.0,广东 广州,1
2969,"""vivo官方旗舰店""",21.0,广东 东莞,1
2970,"""玩风数码专营店""",527.0,山东 济南,1
2971,"""南南jd""",1705.0,广东 深圳,1
2972,"""博海宇通数码专营店""",504.0,广东 深圳,1
2973,"""荣耀官方旗舰店""",674.0,广东 深圳,1
2974,"""能良数码官方旗舰店""",1489.0,上海,1
2975,"""荣华科技数码城""",92.0,广东 深圳,1
2976,"""ycwodeai""",23.0,江苏 盐城,1
2977,"""tb168882019""",466.0,上海,1
2978,"""小唐1688""",790.0,上海,1
2979,"""朵唯官方旗舰店""",496.0,广东 深圳,1
2980,"""旭远数码专营店""",19.0,上海,1
2981,"""龙通店""",346.0,广东 深圳,1
2982,"""yi时代创新jun1687""",189.0,广东 深圳,1
2983,"""华中科技商城""",350.0,湖北 武汉,1
2984,"""新时代一个人也很好""",556.0,上海,1
2985,"""虫马虫义数码专营店""",121.0,山东 烟台,1
2986,"""antao112233""",114.0,广东 深圳,1
2987,"""赵小微1314""",52.0,浙江 杭州,1
2988,"""天语强宇专卖店""",168.0,广西 桂林,1
2989,"""友铭数码通讯""",863.0,上海,1
2990,"""mm彩琳""",44.0,广东 深圳,1
2991,"""90后梦想店铺""",21.0,广东 深圳,1
2992,"""诚亨通讯""",2505.0,广东 深圳,1
2993,"""好运来2602""",57.0,广东 深圳,1
2994,"""03数码分店""",613.0,广东 深圳,1
2995,"""张瑜0809""",160.0,山东 济南,1
2996,"""伊牛服饰店""",37.0,上海,1
2997,"""yeabay""",162.0,广东 深圳,1
2998,"""晋商数码专营店""",354.0,北京,1
2999,"""hanrunfu007""",122.0,广东 深圳,1
3000,"""年年盛商贸""",885.0,广东 深圳,1
3001,"""茂鹏数码专营店""",2962.0,广东 深圳,1
3002,"""chaoxing宝贝""",78.0,广东 广州,1
3003,"""梅州铭鑫通讯""",35.0,广东 深圳,1
3004,"""zte中兴官方旗舰店""",912.0,广东 深圳,1
3005,"""纽曼亿流专卖店""",670.0,广东 深圳,1
3006,"""手机_小秘""",128.0,上海,1
3007,"""诚信实拍数码""",217.0,广东 深圳,1
3008,"""博盛景数码专营店""",160.0,广东 深圳,1
3009,"""深港批发直销""",67.0,广东 深圳,1
3010,"""鑫诚数码8""",177.0,广东 深圳,1
3011,"""晓兔仔""",1772.0,广东 深圳,1
3012,"""智由掌控数码旗舰店""",38.0,山东 济南,1
3013,"""三际数码官方旗舰店""",630.0,山东 济南,1
3014,"""苏宁易购官方旗舰店""",5528.0,江苏 南京,1
3015,"""oksj数码旗舰店""",33.0,广东 深圳,1
3016,"""广州荣华网络耗材批发""",55.0,北京,1
3017,"""成都长庚""",588.0,四川 成都,1
3018,"""中国移动官方旗舰店""",82.0,浙江 杭州,1
3019,"""xhhongse""",493.0,广东 深圳,1
3020,"""年年盛商贸""",27.0,广东 深圳,1
3021,"""三际数码官方旗舰店""",363.0,山东 济南,1
3022,"""苏宁易购官方旗舰店""",1997.0,江苏 南京,1
3023,"""唔空摄影""",27.0,浙江 杭州,1
3024,"""朵唯叁壹贰专卖店""",148.0,广东 深圳,1
3025,"""卓瓦数码专营店""",103.0,上海,1
3026,"""chenghong301314""",424.0,广东 深圳,1
3027,"""ryang275492354""",262.0,四川 成都,1
3028,"""有话好说liu""",98.0,广东 深圳,1
3029,"""vivo欧曙专卖店""",27.0,上海,1
3030,"""limeiqing888999""",72.0,广东 深圳,1
3031,"""联想手机旗舰店""",2759.0,北京,1
3032,"""京成数码商贸""",239.0,北京,1
3033,"""淘淘淘好东西韩""",280.0,广东 深圳,1
3034,"""yw_168""",71.0,广东 深圳,1
3035,"""特务连的兵0715""",146.0,广东 深圳,1
3036,"""绝对诚信qq464547963""",1320.0,广东 深圳,1
3037,"""华丽数码666""",96.0,广东 深圳,1
3038,"""小西宝2017""",309.0,上海,1
3039,"""oppo品牌企业店""",416.0,广东 深圳,1
3040,"""翁翁翁66""",250.0,广东 深圳,1
3041,"""乐申商城""",37.0,广东 深圳,1
3042,"""小辣椒旗舰店""",491.0,广东 深圳,1
3043,"""tao127302""",32.0,广东 珠海,1
3044,"""老百姓的淘吧""",417.0,广东 深圳,1
3045,"""苏宁易购官方旗舰店""",1153.0,江苏 南京,1
3046,"""sk会社""",163.0,广东 深圳,1
3047,"""fashino小怪""",1562.0,广东 深圳,1
3048,"""520方晓勇""",145.0,广东 深圳,1
3049,"""青柠时代数码专营店""",1699.0,江苏 南京,1
3050,"""平民批发街""",53.0,广东 深圳,1
3051,"""京联通达数码旗舰店""",1705.0,北京,1
3052,"""诚亨通讯""",433.0,广东 深圳,1
3053,"""金诚数码通讯商行""",107.0,广东 揭阳,1
3054,"""优秀服务商店""",124.0,广东 深圳,1
3055,"""中宽通讯行""",270.0,广东 深圳,1
3056,"""城建手机店""",13.0,广东 深圳,1
3057,"""好再来_旗舰店""",524.0,广东 深圳,1
3058,"""天猫企业购直营""",14.0,浙江 杭州,1
3059,"""优乐渼""",17.0,广东 深圳,1
3060,"""乐淘乐数码专营店""",88.0,广东 深圳,1
3061,"""老百姓的淘吧""",600.0,广东 深圳,1
3062,"""oppo平实专卖店""",73.0,广东 广州,1
3063,"""骏灿数码专营店""",107.0,广东 广州,1
3064,"""一加创华威专卖店""",1919.0,广东 深圳,1
3065,"""赛西湖""",457.0,浙江 杭州,1
3066,"""璇璇通讯""",869.0,广东 深圳,1
3067,"""兴利盛企业店""",1126.0,广东 深圳,1
3068,"""vivo欧曙专卖店""",5278.0,上海,1
3069,"""周梅军""",512.0,广东 深圳,1
3070,"""hanjbo""",2762.0,河南 郑州,1
3071,"""时器印象商城""",95.0,广东 深圳,1
3072,"""品牌机批发店""",917.0,广东 深圳,1
3073,"""淘淘淘好东西韩""",55.0,广东 深圳,1
3074,"""同乐数码手机店""",81.0,广东 深圳,1
3075,"""终极者11""",42.0,广东 深圳,1
3076,"""乐畔乐购旗舰店""",44.0,河南 郑州,1
3077,"""昊天3c数码""",594.0,广东 深圳,1
3078,"""xiao_杰_hong""",104.0,上海,1
3079,"""you263858""",24.0,广东 深圳,1
3080,"""格格乌托邦""",129.0,四川 成都,1
3081,"""aixiaosihu""",195.0,北京,1
3082,"""三际数码官方旗舰店""",237.0,山东 济南,1
3083,"""蓝翔国际2013""",113.0,浙江 金华,1
3084,"""苏宁易购官方旗舰店""",671.0,江苏 南京,1
3085,"""关爱心旗舰店""",71.0,广东 深圳,1
3086,"""科音数码专营店""",44.0,广东 深圳,1
3087,"""vivo衡视专卖店""",161.0,上海,1
3088,"""荣耀官方旗舰店""",233.0,广东 深圳,1
3089,"""苏宁易购官方旗舰店""",905.0,江苏 南京,1
3090,"""皓轩华菲专卖店""",26.0,广西 桂林,1
3091,"""创基成数码专营店""",224.0,广东 深圳,1
3092,"""深圳易乐购数码专营店""",42.0,广东 深圳,1
3093,"""才发现永远太近""",320.0,辽宁 大连,1
